1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
1.050000 1.050000 1.050000 1.050000 1.050000 1.050000 1.050000 1.050000 1.050000 1.050000 1.050000 1.050000 1.050000 
1.077115 0.422050 0.533290 1.013007 0.694177 0.130231 0.681667 0.546696 1.053428 1.069392 1.096227 1.075033 1.055263 
0.435623 0.136955 0.111149 0.573079 0.219860 0.052807 0.146062 0.185455 0.921982 0.807644 1.022313 1.090248 1.094922 
0.203439 0.076292 0.045223 0.264899 0.096883 0.033037 0.082353 0.116007 0.725763 0.741230 0.937378 1.027983 1.066403 
0.172255 0.036651 0.032995 0.149923 0.090215 0.023566 0.055523 0.089441 0.322282 0.491243 0.848689 0.989728 1.090556 
0.127578 0.027145 0.017280 0.127578 0.031581 0.016498 0.034818 0.049055 0.159015 0.391687 1.032380 1.054131 1.062943 
0.049241 0.014853 0.014853 0.081419 0.036560 0.015595 0.022109 0.038871 0.176622 0.156062 0.449042 1.050490 1.065694 
0.060151 0.011000 0.011550 0.066482 0.027009 0.014110 0.018099 0.033077 0.090440 0.114138 0.336735 1.088678 1.052075 
0.034731 0.010973 0.009953 0.060152 0.020004 0.012128 0.013405 0.033160 0.078519 0.091122 0.208401 0.918597 1.087003 
0.034731 0.007372 0.007353 0.063316 0.010973 0.010973 0.016457 0.025788 0.054695 0.089990 0.301737 0.642608 1.051957 
0.029851 0.007740 0.005459 0.044548 0.011001 0.009928 0.012129 0.024560 0.051960 0.073849 0.227697 0.463482 1.042587 
0.019051 0.007003 0.004458 0.034818 0.011001 0.010451 0.008576 0.024437 0.051960 0.077348 0.218479 0.368068 0.973462 
0.015596 0.004469 0.003302 0.029852 0.007353 0.007353 0.007003 0.021109 0.057287 0.032995 0.251025 0.604452 1.071102 
0.014817 0.004458 0.004246 0.019100 0.009928 0.006019 0.007759 0.018099 0.054558 0.044661 0.213078 0.402741 0.960187 
0.009456 0.004246 0.003152 0.019100 0.006019 0.005446 0.007003 0.012158 0.029928 0.036559 0.210955 0.412992 1.072977 
0.008554 0.004044 0.002845 0.020005 0.006336 0.005733 0.005446 0.014816 0.044661 0.030002 0.245433 0.385236 1.026167 
0.007002 0.002995 0.002845 0.014816 0.004927 0.005446 0.007740 0.014816 0.034818 0.027077 0.174424 0.234069 0.923138 
0.007739 0.003659 0.001906 0.013405 0.006019 0.005186 0.005446 0.012128 0.031424 0.029927 0.258351 0.202104 0.965554 
0.007372 0.003152 0.002329 0.009928 0.005446 0.006019 0.005446 0.015634 0.033077 0.029853 0.221505 0.385323 0.862707 
0.005732 0.002845 0.002329 0.010973 0.002987 0.004245 0.003851 0.009928 0.034819 0.018144 0.148801 0.280763 0.974139 
0.004940 0.001816 0.001816 0.011029 0.003475 0.004470 0.003658 0.011580 0.034819 0.029927 0.232579 0.255558 0.737621 
0.005188 0.002451 0.002123 0.007372 0.004246 0.004044 0.004044 0.012158 0.034731 0.024437 0.220949 0.227195 0.860159 
0.004034 0.002329 0.002007 0.004692 0.003144 0.004692 0.002452 0.014145 0.038387 0.018099 0.220950 0.251717 0.960226 
