0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 32 
0 0 0 0 0 0 0 0 0 0 0 0 33 
0 0 0 0 0 0 0 0 0 0 0 0 51 
0 0 0 0 0 0 0 0 0 0 0 0 114 
0 0 0 0 0 0 0 0 0 0 0 0 171 
0 0 0 0 0 0 0 0 0 0 0 0 381 
0 0 0 0 0 0 0 0 0 0 0 0 609 
0 0 0 0 0 0 0 0 0 0 0 0 1471 
0 0 0 0 0 0 0 0 0 0 0 42 1556 
0 0 0 0 0 0 0 0 0 0 0 37 4064 
0 0 0 0 0 0 0 0 0 0 0 297 5790 
0 0 0 0 0 0 0 0 0 0 0 450 9041 
0 0 0 0 0 0 0 0 0 0 0 950 14237 
0 0 0 0 0 0 0 0 0 0 0 1477 21675 
0 0 0 0 0 0 0 0 0 0 0 1503 33308 
0 0 0 0 0 0 0 0 0 0 0 2098 49179 
0 0 0 0 0 0 0 0 0 0 0 2132 63917 
0 0 0 0 0 0 0 0 0 0 0 1963 86057 
0 0 0 0 0 0 0 0 0 0 0 2794 105793 
0 0 0 0 0 0 0 0 0 0 32 3784 132068 
0 0 0 0 0 0 0 0 0 0 89 6350 161401 
0 0 0 0 0 0 0 0 0 0 403 9262 186771 
0 0 0 0 0 0 0 0 0 0 777 12007 218717 
0 0 0 0 0 0 0 0 0 0 1526 16866 250656 
0 0 0 0 0 0 0 0 0 0 1766 22577 289087 
0 0 0 0 0 0 0 0 0 0 2914 29885 318745 
0 0 0 0 0 0 0 0 186 0 4445 33830 348203 
0 0 0 0 0 0 0 20 323 2 5610 46933 381812 
0 0 0 0 0 0 0 92 391 62 6945 61760 409496 
0 0 0 0 0 0 0 73 1095 39 8772 75166 420161 
0 0 0 0 0 0 0 165 753 166 11516 88833 446488 
0 0 0 0 0 0 0 135 1551 627 13707 108127 458161 
0 0 0 0 0 0 0 385 2541 927 20657 123616 463856 
0 0 0 0 0 0 0 372 4479 2363 26624 143691 450658 
0 0 0 0 0 0 0 733 4382 3184 32012 177501 447748 
0 0 0 0 0 0 0 969 5251 5203 40554 206455 431760 
0 0 0 0 0 0 0 1982 7649 7083 46024 234879 413517 
0 0 0 0 0 0 0 2762 10796 10902 55735 252761 381692 
0 0 0 0 0 0 0 3349 13023 14168 68299 281024 359567 
0 0 0 0 0 0 0 3869 17502 18722 76931 300992 333434 
0 0 0 0 0 0 0 4074 20885 25204 88328 311729 296639 
0 0 0 0 0 0 0 5745 23907 29945 104653 335820 263624 
0 0 0 0 0 0 0 7118 26364 38889 116407 349300 239635 
0 0 0 0 0 0 0 8684 34260 46678 124855 365992 216938 
0 0 0 0 0 0 0 12094 46285 56323 136554 384695 184844 
0 0 0 0 0 0 0 13467 57608 65010 155231 391851 164474 
0 0 0 0 0 0 0 14821 68226 81306 167443 394659 142386 
0 0 0 0 0 0 0 17142 74144 90482 185579 380892 125748 
0 0 0 0 0 0 0 20467 84991 105861 200973 367511 114386 
0 0 0 0 0 0 0 24734 95513 120643 210989 348575 95713 
0 0 0 0 0 0 0 26581 108507 135093 221695 340476 83647 
0 0 0 0 0 0 0 32644 120769 153780 238480 320312 70063 
0 0 0 0 0 0 0 36841 130753 152433 255399 303501 56161 
0 0 0 0 0 0 0 43845 135066 169531 258979 288164 47606 
0 0 0 0 0 0 52 45820 140263 176129 264376 281654 35801 
0 0 0 0 0 0 267 50351 154501 176462 271680 264849 28404 
0 0 0 0 0 0 665 57049 164237 179761 276854 246252 25323 
0 0 0 0 0 0 1392 61417 161847 184930 292351 226338 23971 
0 0 0 0 0 0 1210 65653 168687 187313 296037 203257 19691 
0 0 0 0 0 0 1053 72265 175533 192135 303344 185147 16847 
0 0 0 0 0 0 1161 74746 185286 202855 290686 174529 13074 
0 0 0 0 0 0 1801 72400 195552 209697 288770 154838 9465 
0 0 0 0 0 0 2053 72973 203878 220875 279091 144337 7245 
0 0 0 0 0 0 2733 72754 201292 236609 271120 133841 5344 
0 0 0 0 0 0 3996 66062 207169 252134 265267 122049 4206 
0 0 0 0 0 0 3855 66015 211956 265622 257127 108448 3088 
0 0 0 0 126 0 4045 66289 217687 288200 234211 96556 2113 
0 0 0 0 402 0 4614 70794 220416 274906 232564 86250 793 
0 0 0 0 1442 0 6215 74299 217306 266522 213571 73855 470 
0 0 0 0 2885 0 6679 77630 210330 268476 208471 62054 305 
0 0 0 0 4587 0 8686 87108 213618 261838 188782 53375 111 
0 0 0 0 5733 0 11659 83966 204098 270723 176650 44558 203 
0 0 0 0 7954 0 12230 88357 199928 261807 164510 36613 117 
0 0 0 0 9053 0 11810 95038 201243 263107 162606 33880 19 
0 0 0 0 8940 0 13229 100581 195149 266174 155880 28527 6 
0 0 0 0 9786 0 13879 101844 196700 256845 137499 23391 29 
0 0 0 0 9166 0 15128 104196 180665 249523 133958 15384 34 
0 0 0 0 10434 0 14111 104764 174927 234883 132284 14180 0 
0 0 0 0 10777 0 15094 102337 164336 224892 123390 8649 0 
0 0 0 0 10151 0 15379 110075 164097 205842 118509 7469 0 
0 0 0 0 9485 0 13386 114637 159790 208341 117772 6514 0 
