1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
1.050000 1.050000 1.050000 1.050000 1.050000 1.050000 1.050000 1.050000 1.050000 1.050000 1.050000 1.050000 1.050000 
0.619164 0.707951 0.819544 1.049706 1.008390 0.743496 0.259970 1.073540 1.006115 1.068389 0.966358 1.068483 1.064615 
0.071945 0.151466 0.165974 0.314552 0.401063 0.194097 0.059377 1.060118 0.892985 0.703314 0.911581 1.054352 1.054749 
0.045365 0.062491 0.111385 0.145398 0.238623 0.089935 0.033478 0.575715 0.538523 0.447978 0.835950 0.862093 1.092316 
0.034753 0.036674 0.060188 0.055142 0.181890 0.064154 0.024947 0.401599 0.195515 0.381306 0.824091 0.953733 1.093609 
0.021070 0.036674 0.038508 0.057322 0.085972 0.033264 0.019111 0.297400 0.159115 0.159228 0.561008 0.733763 1.059335 
0.012136 0.024514 0.018156 0.040433 0.066691 0.034753 0.018110 0.287878 0.079358 0.115657 0.367813 0.437832 1.024241 
0.013413 0.016426 0.023288 0.040332 0.044577 0.021070 0.014825 0.200533 0.067025 0.084587 0.249553 0.508474 1.016269 
0.008560 0.013413 0.020067 0.022124 0.029871 0.024452 0.008988 0.222198 0.052648 0.055280 0.281559 0.361916 1.017684 
0.008560 0.009011 0.013413 0.021070 0.027026 0.016385 0.012196 0.127978 0.049517 0.066691 0.183051 0.373602 1.014948 
0.005449 0.007007 0.012166 0.016385 0.020067 0.013413 0.007358 0.134713 0.057466 0.060490 0.138134 0.286497 1.065474 
0.005736 0.008560 0.008988 0.014154 0.013447 0.011558 0.007025 0.081266 0.042561 0.070025 0.146494 0.207401 1.006122 
0.005190 0.007376 0.006657 0.013413 0.012136 0.008988 0.009461 0.085757 0.046924 0.040332 0.137783 0.126139 1.093269 
0.003304 0.006023 0.006340 0.009485 0.016385 0.007358 0.007764 0.073526 0.036582 0.040433 0.095738 0.114333 1.044633 
0.003478 0.005736 0.007025 0.011587 0.013413 0.008132 0.005190 0.081470 0.024514 0.036582 0.115789 0.075387 1.068154 
0.004695 0.003661 0.006340 0.007358 0.008560 0.006340 0.004461 0.073526 0.027094 0.024575 0.099773 0.141691 0.957227 
0.003146 0.004046 0.005736 0.006657 0.008132 0.006657 0.005190 0.081266 0.028520 0.029946 0.086620 0.116240 1.089468 
0.003146 0.003661 0.005736 0.006657 0.006023 0.004248 0.004461 0.054456 0.028449 0.033098 0.063674 0.122608 0.964850 
0.002997 0.004707 0.006340 0.006023 0.006657 0.004461 0.004930 0.047041 0.033098 0.022124 0.066691 0.057577 0.970900 
0.003146 0.003146 0.004248 0.006657 0.006023 0.004248 0.004707 0.044577 0.021123 0.029946 0.066858 0.098102 0.906461 
0.002453 0.004046 0.003312 0.005477 0.005736 0.002997 0.004472 0.038508 0.021123 0.029946 0.063356 0.085043 0.911766 
0.001562 0.003312 0.004731 0.004472 0.005736 0.003661 0.003661 0.040433 0.023288 0.029871 0.073526 0.068404 0.917332 
0.001640 0.003844 0.003312 0.004248 0.004695 0.003146 0.003661 0.034840 0.021070 0.022124 0.054456 0.062039 0.882401 
